id	codigo	descricao	data_publicacao_fake	data_publicacao
	2209351	Santana do Piauí	1012009	01-01-2009
	2209401	Santo Antônio de Lisboa	1012009	01-01-2009
	2209450	Santo Antônio dos Milagres	1012009	01-01-2009
	2209500	Santo Inácio do Piauí	1012009	01-01-2009
	2209559	São Braz do Piauí	1012009	01-01-2009
	2209609	São Félix do Piauí	1012009	01-01-2009
	2209658	São Francisco de Assis do Piauí	1012009	01-01-2009
	2209708	São Francisco do Piauí	1012009	01-01-2009
	2209757	São Gonçalo do Gurguéia	1012009	01-01-2009
	2209807	São Gonçalo do Piauí	1012009	01-01-2009
	2209856	São João da Canabrava	1012009	01-01-2009
	2209872	São João da Fronteira	1012009	01-01-2009
	2209906	São João da Serra	1012009	01-01-2009
	2209955	São João da Varjota	1012009	01-01-2009
	2209971	São João do Arraial	1012009	01-01-2009
	2210003	São João do Piauí	1012009	01-01-2009
	2210052	São José do Divino	1012009	01-01-2009
	2210102	São José do Peixe	1012009	01-01-2009
	2210201	São José do Piauí	1012009	01-01-2009
	2210300	São Julião	1012009	01-01-2009
	2210359	São Lourenço do Piauí	1012009	01-01-2009
	2210375	São Luis do Piauí	1012009	01-01-2009
	2210383	São Miguel da Baixa Grande	1012009	01-01-2009
	2210391	São Miguel do Fidalgo	1012009	01-01-2009
	2210409	São Miguel do Tapuio	1012009	01-01-2009
	2210508	São Pedro do Piauí	1012009	01-01-2009
	2210607	São Raimundo Nonato	1012009	01-01-2009
	2210623	Sebastião Barros	1012009	01-01-2009
	2210631	Sebastião Leal	1012009	01-01-2009
	2210656	Sigefredo Pacheco	1012009	01-01-2009
	2210706	Simões	1012009	01-01-2009
	2210805	Simplício Mendes	1012009	01-01-2009
	2210904	Socorro do Piauí	1012009	01-01-2009
	2210938	Sussuapara	1012009	01-01-2009
	2210953	Tamboril do Piauí	1012009	01-01-2009
	2210979	Tanque do Piauí	1012009	01-01-2009
	2211001	Teresina	1012009	01-01-2009
	2211100	União	1012009	01-01-2009
	2211209	Uruçuí	1012009	01-01-2009
	2211308	Valença do Piauí	1012009	01-01-2009
	2211357	Várzea Branca	1012009	01-01-2009
	2211407	Várzea Grande	1012009	01-01-2009
	2211506	Vera Mendes	1012009	01-01-2009
	2211605	Vila Nova do Piauí	1012009	01-01-2009
	2211704	Wall Ferraz	1012009	01-01-2009
	2500106	Água Branca	1012009	01-01-2009
	2500205	Aguiar	1012009	01-01-2009
	2500304	Alagoa Grande	1012009	01-01-2009
	2500403	Alagoa Nova	1012009	01-01-2009
	2500502	Alagoinha	1012009	01-01-2009
	2500536	Alcantil	1012009	01-01-2009
	2500577	Algodão de Jandaíra	1012009	01-01-2009
	2500601	Alhandra	1012009	01-01-2009
	2500734	Amparo	1012009	01-01-2009
	2500775	Aparecida	1012009	01-01-2009
	2500809	Araçagi	1012009	01-01-2009
	2500908	Arara	1012009	01-01-2009
	2501005	Araruna	1012009	01-01-2009
	2501104	Areia	1012009	01-01-2009
	2501153	Areia de Baraúnas	1012009	01-01-2009
	2501203	Areial	1012009	01-01-2009
	2501302	Aroeiras	1012009	01-01-2009
	2501351	Assunção	1012009	01-01-2009
	2501401	Baía da Traição	1012009	01-01-2009
	2501500	Bananeiras	1012009	01-01-2009
	2501534	Baraúna	1012009	01-01-2009
	2501609	Barra de Santa Rosa	1012009	01-01-2009
	2501575	Barra de Santana	1012009	01-01-2009
	2501708	Barra de São Miguel	1012009	01-01-2009
	2501807	Bayeux	1012009	01-01-2009
	2501906	Belém	1012009	01-01-2009
	2502003	Belém do Brejo do Cruz	1012009	01-01-2009
	2502052	Bernardino Batista	1012009	01-01-2009
	2502102	Boa Ventura	1012009	01-01-2009
	2502151	Boa Vista	1012009	01-01-2009
	2502201	Bom Jesus	1012009	01-01-2009
	2502300	Bom Sucesso	1012009	01-01-2009
	2502409	Bonito de Santa Fé	1012009	01-01-2009
	2502508	Boqueirão	1012009	01-01-2009
	2502706	Borborema	1012009	01-01-2009
	2502805	Brejo do Cruz	1012009	01-01-2009
	2502904	Brejo dos Santos	1012009	01-01-2009
	2503001	Caaporã	1012009	01-01-2009
	2503100	Cabaceiras	1012009	01-01-2009
	2503209	Cabedelo	1012009	01-01-2009
	2503308	Cachoeira dos Índios	1012009	01-01-2009
	2503407	Cacimba de Areia	1012009	01-01-2009
	2503506	Cacimba de Dentro	1012009	01-01-2009
	2503555	Cacimbas	1012009	01-01-2009
	2503605	Caiçara	1012009	01-01-2009
	2503704	Cajazeiras	1012009	01-01-2009
	2503753	Cajazeirinhas	1012009	01-01-2009
	2503803	Caldas Brandão	1012009	01-01-2009
	2503902	Camalaú	1012009	01-01-2009
	2504009	Campina Grande	1012009	01-01-2009
	2516409	Campo de Santana	1012009	01-01-2009
	2504033	Capim	1012009	01-01-2009
	2504074	Caraúbas	1012009	01-01-2009
	2504108	Carrapateira	1012009	01-01-2009
	2504157	Casserengue	1012009	01-01-2009
	2504207	Catingueira	1012009	01-01-2009
	2504306	Catolé do Rocha	1012009	01-01-2009
	2504355	Caturité	1012009	01-01-2009
	2504405	Conceição	1012009	01-01-2009
	2504504	Condado	1012009	01-01-2009
	2504603	Conde	1012009	01-01-2009
	2504702	Congo	1012009	01-01-2009
	2504801	Coremas	1012009	01-01-2009
	2504850	Coxixola	1012009	01-01-2009
	2504900	Cruz do Espírito Santo	1012009	01-01-2009
	2505006	Cubati	1012009	01-01-2009
	2505105	Cuité	1012009	01-01-2009
	2505238	Cuité de Mamanguape	1012009	01-01-2009
	2505204	Cuitegi	1012009	01-01-2009
	2505279	Curral de Cima	1012009	01-01-2009
	2505303	Curral Velho	1012009	01-01-2009
	2505352	Damião	1012009	01-01-2009
	2505402	Desterro	1012009	01-01-2009
	2505600	Diamante	1012009	01-01-2009
	2505709	Dona Inês	1012009	01-01-2009
	2505808	Duas Estradas	1012009	01-01-2009
	2505907	Emas	1012009	01-01-2009
	2506004	Esperança	1012009	01-01-2009
	2506103	Fagundes	1012009	01-01-2009
	2506202	Frei Martinho	1012009	01-01-2009
	2506251	Gado Bravo	1012009	01-01-2009
	2506301	Guarabira	1012009	01-01-2009
	2506400	Gurinhém	1012009	01-01-2009
	2506509	Gurjão	1012009	01-01-2009
	2506608	Ibiara	1012009	01-01-2009
	2502607	Igaracy	1012009	01-01-2009
	2506707	Imaculada	1012009	01-01-2009
	2506806	Ingá	1012009	01-01-2009
	2506905	Itabaiana	1012009	01-01-2009
	2507002	Itaporanga	1012009	01-01-2009
	2507101	Itapororoca	1012009	01-01-2009
	2507200	Itatuba	1012009	01-01-2009
	2507309	Jacaraú	1012009	01-01-2009
	2507408	Jericó	1012009	01-01-2009
	2507507	João Pessoa	1012009	01-01-2009
	2507606	Juarez Távora	1012009	01-01-2009
	2507705	Juazeirinho	1012009	01-01-2009
	2507804	Junco do Seridó	1012009	01-01-2009
	2507903	Juripiranga	1012009	01-01-2009
	2508000	Juru	1012009	01-01-2009
	2508109	Lagoa	1012009	01-01-2009
	2508208	Lagoa de Dentro	1012009	01-01-2009
	2508307	Lagoa Seca	1012009	01-01-2009
	2508406	Lastro	1012009	01-01-2009
	2508505	Livramento	1012009	01-01-2009
	2508554	Logradouro	1012009	01-01-2009
	2508604	Lucena	1012009	01-01-2009
	2508703	Mãe d'Água	1012009	01-01-2009
	2508802	Malta	1012009	01-01-2009
	2508901	Mamanguape	1012009	01-01-2009
	2509008	Manaíra	1012009	01-01-2009
	2509057	Marcação	1012009	01-01-2009
	2509107	Mari	1012009	01-01-2009
	2509156	Marizópolis	1012009	01-01-2009
	2509206	Massaranduba	1012009	01-01-2009
	2509305	Mataraca	1012009	01-01-2009
	2509339	Matinhas	1012009	01-01-2009
	2509370	Mato Grosso	1012009	01-01-2009
	2509396	Maturéia	1012009	01-01-2009
	2509404	Mogeiro	1012009	01-01-2009
	2509503	Montadas	1012009	01-01-2009
	2509602	Monte Horebe	1012009	01-01-2009
	2509701	Monteiro	1012009	01-01-2009
	2509800	Mulungu	1012009	01-01-2009
	2509909	Natuba	1012009	01-01-2009
	2510006	Nazarezinho	1012009	01-01-2009
	2510105	Nova Floresta	1012009	01-01-2009
	2510204	Nova Olinda	1012009	01-01-2009
	2510303	Nova Palmeira	1012009	01-01-2009
	2510402	Olho d'Água	1012009	01-01-2009
	2510501	Olivedos	1012009	01-01-2009
	2510600	Ouro Velho	1012009	01-01-2009
	2510659	Parari	1012009	01-01-2009
	2510709	Passagem	1012009	01-01-2009
	2510808	Patos	1012009	01-01-2009
	2510907	Paulista	1012009	01-01-2009
	2511004	Pedra Branca	1012009	01-01-2009
	2511103	Pedra Lavrada	1012009	01-01-2009
	2511202	Pedras de Fogo	1012009	01-01-2009
	2512721	Pedro Régis	1012009	01-01-2009
	2511301	Piancó	1012009	01-01-2009
	2511400	Picuí	1012009	01-01-2009
	2511509	Pilar	1012009	01-01-2009
	2511608	Pilões	1012009	01-01-2009
	2511707	Pilõezinhos	1012009	01-01-2009
	2511806	Pirpirituba	1012009	01-01-2009
	2511905	Pitimbu	1012009	01-01-2009
	2512002	Pocinhos	1012009	01-01-2009
	2512036	Poço Dantas	1012009	01-01-2009
	2512077	Poço de José de Moura	1012009	01-01-2009
	2512101	Pombal	1012009	01-01-2009
	2512200	Prata	1012009	01-01-2009
	2512309	Princesa Isabel	1012009	01-01-2009
	2512408	Puxinanã	1012009	01-01-2009
	2512507	Queimadas	1012009	01-01-2009
	2512606	Quixabá	1012009	01-01-2009
	2512705	Remígio	1012009	01-01-2009
	2512747	Riachão	1012009	01-01-2009
	2512754	Riachão do Bacamarte	1012009	01-01-2009
	2512762	Riachão do Poço	1012009	01-01-2009
	2512788	Riacho de Santo Antônio	1012009	01-01-2009
	2512804	Riacho dos Cavalos	1012009	01-01-2009
	2512903	Rio Tinto	1012009	01-01-2009
	2513000	Salgadinho	1012009	01-01-2009
	2513109	Salgado de São Félix	1012009	01-01-2009
	2513158	Santa Cecília	1012009	01-01-2009
	2513208	Santa Cruz	1012009	01-01-2009
	2513307	Santa Helena	1012009	01-01-2009
	2513356	Santa Inês	1012009	01-01-2009
	2513406	Santa Luzia	1012009	01-01-2009
	2513703	Santa Rita	1012009	01-01-2009
	2513802	Santa Teresinha	1012009	01-01-2009
	2513505	Santana de Mangueira	1012009	01-01-2009
	2513604	Santana dos Garrotes	1012009	01-01-2009
	2513653	Santarém	1012009	01-01-2009
	2513851	Santo André	1012009	01-01-2009
	2513927	São Bentinho	1012009	01-01-2009
	2513901	São Bento	1012009	01-01-2009
	2513968	São Domingos de Pombal	1012009	01-01-2009
	2513943	São Domingos do Cariri	1012009	01-01-2009
	2513984	São Francisco	1012009	01-01-2009
	2514008	São João do Cariri	1012009	01-01-2009
	2500700	São João do Rio do Peixe	1012009	01-01-2009
	2514107	São João do Tigre	1012009	01-01-2009
	2514206	São José da Lagoa Tapada	1012009	01-01-2009
	2514305	São José de Caiana	1012009	01-01-2009
	2514404	São José de Espinharas	1012009	01-01-2009
	2514503	São José de Piranhas	1012009	01-01-2009
	2514552	São José de Princesa	1012009	01-01-2009
	2514602	São José do Bonfim	1012009	01-01-2009
	2514651	São José do Brejo do Cruz	1012009	01-01-2009
	2514701	São José do Sabugi	1012009	01-01-2009
	2514800	São José dos Cordeiros	1012009	01-01-2009
	2514453	São José dos Ramos	1012009	01-01-2009
	2514909	São Mamede	1012009	01-01-2009
	2515005	São Miguel de Taipu	1012009	01-01-2009
	2515104	São Sebastião de Lagoa de Roça	1012009	01-01-2009
	2515203	São Sebastião do Umbuzeiro	1012009	01-01-2009
	2515302	Sapé	1012009	01-01-2009
	2515401	Seridó	1012009	01-01-2009
	2515500	Serra Branca	1012009	01-01-2009
	2515609	Serra da Raiz	1012009	01-01-2009
	2515708	Serra Grande	1012009	01-01-2009
	2515807	Serra Redonda	1012009	01-01-2009
	2515906	Serraria	1012009	01-01-2009
	2515930	Sertãozinho	1012009	01-01-2009
	2515971	Sobrado	1012009	01-01-2009
	2516003	Solânea	1012009	01-01-2009
	2516102	Soledade	1012009	01-01-2009
	2516151	Sossêgo	1012009	01-01-2009
	2516201	Sousa	1012009	01-01-2009
	2516300	Sumé	1012009	01-01-2009
	2516508	Taperoá	1012009	01-01-2009
	2516607	Tavares	1012009	01-01-2009
	2516706	Teixeira	1012009	01-01-2009
	2516755	Tenório	1012009	01-01-2009
	2516805	Triunfo	1012009	01-01-2009
	2516904	Uiraúna	1012009	01-01-2009
	2517001	Umbuzeiro	1012009	01-01-2009
	2517100	Várzea	1012009	01-01-2009
	2517209	Vieirópolis	1012009	01-01-2009
	2505501	Vista Serrana	1012009	01-01-2009
	2517407	Zabelê	1012009	01-01-2009
	5200050	Abadia de Goiás	1012009	01-01-2009
	5200100	Abadiânia	1012009	01-01-2009
	5200134	Acreúna	1012009	01-01-2009
	5200159	Adelândia	1012009	01-01-2009
	5200175	Água Fria de Goiás	1012009	01-01-2009
	5200209	Água Limpa	1012009	01-01-2009
	5200258	Águas Lindas de Goiás	1012009	01-01-2009
	5200308	Alexânia	1012009	01-01-2009
	5200506	Aloândia	1012009	01-01-2009
	5200555	Alto Horizonte	1012009	01-01-2009
	5200605	Alto Paraíso de Goiás	1012009	01-01-2009
	5200803	Alvorada do Norte	1012009	01-01-2009
	5200829	Amaralina	1012009	01-01-2009
	5200852	Americano do Brasil	1012009	01-01-2009
	5200902	Amorinópolis	1012009	01-01-2009
	5201108	Anápolis	1012009	01-01-2009
	5201207	Anhanguera	1012009	01-01-2009
	5201306	Anicuns	1012009	01-01-2009
	5201405	Aparecida de Goiânia	1012009	01-01-2009
	5201454	Aparecida do Rio Doce	1012009	01-01-2009
	5201504	Aporé	1012009	01-01-2009
	5201603	Araçu	1012009	01-01-2009
	5201702	Aragarças	1012009	01-01-2009
	5201801	Aragoiânia	1012009	01-01-2009
	5202155	Araguapaz	1012009	01-01-2009
	5202353	Arenópolis	1012009	01-01-2009
	5202502	Aruanã	1012009	01-01-2009
	5202601	Aurilândia	1012009	01-01-2009
	5202809	Avelinópolis	1012009	01-01-2009
	5203104	Baliza	1012009	01-01-2009
	5203203	Barro Alto	1012009	01-01-2009
	5203302	Bela Vista de Goiás	1012009	01-01-2009
	5203401	Bom Jardim de Goiás	1012009	01-01-2009
	5203500	Bom Jesus de Goiás	1012009	01-01-2009
	5203559	Bonfinópolis	1012009	01-01-2009
	5203575	Bonópolis	1012009	01-01-2009
	5203609	Brazabrantes	1012009	01-01-2009
	5203807	Britânia	1012009	01-01-2009
	5203906	Buriti Alegre	1012009	01-01-2009
	5203939	Buriti de Goiás	1012009	01-01-2009
	5203962	Buritinópolis	1012009	01-01-2009
	5204003	Cabeceiras	1012009	01-01-2009
	5204102	Cachoeira Alta	1012009	01-01-2009
	5204201	Cachoeira de Goiás	1012009	01-01-2009
	5204250	Cachoeira Dourada	1012009	01-01-2009
	5204300	Caçu	1012009	01-01-2009
	5204409	Caiapônia	1012009	01-01-2009
	5204508	Caldas Novas	1012009	01-01-2009
	5204557	Caldazinha	1012009	01-01-2009
	5204607	Campestre de Goiás	1012009	01-01-2009
	5204656	Campinaçu	1012009	01-01-2009
	5204706	Campinorte	1012009	01-01-2009
	5204805	Campo Alegre de Goiás	1012009	01-01-2009
	5204854	Campo Limpo de Goiás	1012009	01-01-2009
	5204904	Campos Belos	1012009	01-01-2009
	5204953	Campos Verdes	1012009	01-01-2009
	5205000	Carmo do Rio Verde	1012009	01-01-2009
	5205059	Castelândia	1012009	01-01-2009
	5205109	Catalão	1012009	01-01-2009
	5205208	Caturaí	1012009	01-01-2009
	5205307	Cavalcante	1012009	01-01-2009
	5205406	Ceres	1012009	01-01-2009
	5205455	Cezarina	1012009	01-01-2009
	5205471	Chapadão do Céu	1012009	01-01-2009
	5205497	Cidade Ocidental	1012009	01-01-2009
	5205513	Cocalzinho de Goiás	1012009	01-01-2009
	5205521	Colinas do Sul	1012009	01-01-2009
	5205703	Córrego do Ouro	1012009	01-01-2009
	5205802	Corumbá de Goiás	1012009	01-01-2009
	5205901	Corumbaíba	1012009	01-01-2009
	5206206	Cristalina	1012009	01-01-2009
	5206305	Cristianópolis	1012009	01-01-2009
	5206404	Crixás	1012009	01-01-2009
	5206503	Cromínia	1012009	01-01-2009
	5206602	Cumari	1012009	01-01-2009
	5206701	Damianópolis	1012009	01-01-2009
	5206800	Damolândia	1012009	01-01-2009
	5206909	Davinópolis	1012009	01-01-2009
	5207105	Diorama	1012009	01-01-2009
	5208301	Divinópolis de Goiás	1012009	01-01-2009
	5207253	Doverlândia	1012009	01-01-2009
	5207352	Edealina	1012009	01-01-2009
	5207402	Edéia	1012009	01-01-2009
	5207501	Estrela do Norte	1012009	01-01-2009
	5207535	Faina	1012009	01-01-2009
	5207600	Fazenda Nova	1012009	01-01-2009
	5207808	Firminópolis	1012009	01-01-2009
	5207907	Flores de Goiás	1012009	01-01-2009
	5208004	Formosa	1012009	01-01-2009
	5208103	Formoso	1012009	01-01-2009
	5208152	Gameleira de Goiás	1012009	01-01-2009
	5208400	Goianápolis	1012009	01-01-2009
	5208509	Goiandira	1012009	01-01-2009
	5208608	Goianésia	1012009	01-01-2009
	5208707	Goiânia	1012009	01-01-2009
	5208806	Goianira	1012009	01-01-2009
	5208905	Goiás	1012009	01-01-2009
	5209101	Goiatuba	1012009	01-01-2009
	5209150	Gouvelândia	1012009	01-01-2009
	5209200	Guapó	1012009	01-01-2009
	5209291	Guaraíta	1012009	01-01-2009
	5209408	Guarani de Goiás	1012009	01-01-2009
	5209457	Guarinos	1012009	01-01-2009
	5209606	Heitoraí	1012009	01-01-2009
	5209705	Hidrolândia	1012009	01-01-2009
	5209804	Hidrolina	1012009	01-01-2009
	5209903	Iaciara	1012009	01-01-2009
	5209937	Inaciolândia	1012009	01-01-2009
	5209952	Indiara	1012009	01-01-2009
	5210000	Inhumas	1012009	01-01-2009
	5210109	Ipameri	1012009	01-01-2009
	5210158	Ipiranga de Goiás	1012009	01-01-2009
	5210208	Iporá	1012009	01-01-2009
	5210307	Israelândia	1012009	01-01-2009
	5210406	Itaberaí	1012009	01-01-2009
	5210562	Itaguari	1012009	01-01-2009
	5210604	Itaguaru	1012009	01-01-2009
	5210802	Itajá	1012009	01-01-2009
	5210901	Itapaci	1012009	01-01-2009
	5211008	Itapirapuã	1012009	01-01-2009
	5211206	Itapuranga	1012009	01-01-2009
	5211305	Itarumã	1012009	01-01-2009
	5211404	Itauçu	1012009	01-01-2009
	5211503	Itumbiara	1012009	01-01-2009
	5211602	Ivolândia	1012009	01-01-2009
	5211701	Jandaia	1012009	01-01-2009
	5211800	Jaraguá	1012009	01-01-2009
	5211909	Jataí	1012009	01-01-2009
	5212006	Jaupaci	1012009	01-01-2009
	5212055	Jesúpolis	1012009	01-01-2009
	5212105	Joviânia	1012009	01-01-2009
	5212204	Jussara	1012009	01-01-2009
	5212253	Lagoa Santa	1012009	01-01-2009
	5212303	Leopoldo de Bulhões	1012009	01-01-2009
	5212501	Luziânia	1012009	01-01-2009
	5212600	Mairipotaba	1012009	01-01-2009
	5212709	Mambaí	1012009	01-01-2009
	5212808	Mara Rosa	1012009	01-01-2009
	5212907	Marzagão	1012009	01-01-2009
	5212956	Matrinchã	1012009	01-01-2009
	5213004	Maurilândia	1012009	01-01-2009
	5213053	Mimoso de Goiás	1012009	01-01-2009
	5213087	Minaçu	1012009	01-01-2009
	5213103	Mineiros	1012009	01-01-2009
	5213400	Moiporá	1012009	01-01-2009
	5213509	Monte Alegre de Goiás	1012009	01-01-2009
	5213707	Montes Claros de Goiás	1012009	01-01-2009
	5213756	Montividiu	1012009	01-01-2009
	5213772	Montividiu do Norte	1012009	01-01-2009
	5213806	Morrinhos	1012009	01-01-2009
	5213855	Morro Agudo de Goiás	1012009	01-01-2009
	5213905	Mossâmedes	1012009	01-01-2009
	5214002	Mozarlândia	1012009	01-01-2009
	5214051	Mundo Novo	1012009	01-01-2009
	5214101	Mutunópolis	1012009	01-01-2009
	5214408	Nazário	1012009	01-01-2009
	5214507	Nerópolis	1012009	01-01-2009
	5214606	Niquelândia	1012009	01-01-2009
	5214705	Nova América	1012009	01-01-2009
	5214804	Nova Aurora	1012009	01-01-2009
	5214838	Nova Crixás	1012009	01-01-2009
	5214861	Nova Glória	1012009	01-01-2009
	5214879	Nova Iguaçu de Goiás	1012009	01-01-2009
	5214903	Nova Roma	1012009	01-01-2009
	5215009	Nova Veneza	1012009	01-01-2009
	5215207	Novo Brasil	1012009	01-01-2009
	5215231	Novo Gama	1012009	01-01-2009
	5215256	Novo Planalto	1012009	01-01-2009
	5215306	Orizona	1012009	01-01-2009
	5215405	Ouro Verde de Goiás	1012009	01-01-2009
	5215504	Ouvidor	1012009	01-01-2009
	5215603	Padre Bernardo	1012009	01-01-2009
	5215652	Palestina de Goiás	1012009	01-01-2009
	5215702	Palmeiras de Goiás	1012009	01-01-2009
	5215801	Palmelo	1012009	01-01-2009
	5215900	Palminópolis	1012009	01-01-2009
	5216007	Panamá	1012009	01-01-2009
	5216304	Paranaiguara	1012009	01-01-2009
	5216403	Paraúna	1012009	01-01-2009
	5216452	Perolândia	1012009	01-01-2009
	5216809	Petrolina de Goiás	1012009	01-01-2009
	5216908	Pilar de Goiás	1012009	01-01-2009
	5217104	Piracanjuba	1012009	01-01-2009
	5217203	Piranhas	1012009	01-01-2009
	5217302	Pirenópolis	1012009	01-01-2009
	5217401	Pires do Rio	1012009	01-01-2009
	5217609	Planaltina	1012009	01-01-2009
	5217708	Pontalina	1012009	01-01-2009
	5218003	Porangatu	1012009	01-01-2009
	5218052	Porteirão	1012009	01-01-2009
	5218102	Portelândia	1012009	01-01-2009
	5218300	Posse	1012009	01-01-2009
	5218391	Professor Jamil	1012009	01-01-2009
	5218508	Quirinópolis	1012009	01-01-2009
	5218607	Rialma	1012009	01-01-2009
	5218706	Rianápolis	1012009	01-01-2009
	5218789	Rio Quente	1012009	01-01-2009
	5218805	Rio Verde	1012009	01-01-2009
	5218904	Rubiataba	1012009	01-01-2009
	5219001	Sanclerlândia	1012009	01-01-2009
	5219100	Santa Bárbara de Goiás	1012009	01-01-2009
	5219209	Santa Cruz de Goiás	1012009	01-01-2009
	5219258	Santa Fé de Goiás	1012009	01-01-2009
	5219308	Santa Helena de Goiás	1012009	01-01-2009
	5219357	Santa Isabel	1012009	01-01-2009
	5219407	Santa Rita do Araguaia	1012009	01-01-2009
	5219456	Santa Rita do Novo Destino	1012009	01-01-2009
	5219506	Santa Rosa de Goiás	1012009	01-01-2009
	5219605	Santa Tereza de Goiás	1012009	01-01-2009
	5219704	Santa Terezinha de Goiás	1012009	01-01-2009
	5219712	Santo Antônio da Barra	1012009	01-01-2009
	5219738	Santo Antônio de Goiás	1012009	01-01-2009
	5219753	Santo Antônio do Descoberto	1012009	01-01-2009
	5219803	São Domingos	1012009	01-01-2009
	5219902	São Francisco de Goiás	1012009	01-01-2009
	5220058	São João da Paraúna	1012009	01-01-2009
	5220009	São João d'Aliança	1012009	01-01-2009
	5220108	São Luís de Montes Belos	1012009	01-01-2009
	5220157	São Luíz do Norte	1012009	01-01-2009
	5220207	São Miguel do Araguaia	1012009	01-01-2009
	5220264	São Miguel do Passa Quatro	1012009	01-01-2009
	5220280	São Patrício	1012009	01-01-2009
	5220405	São Simão	1012009	01-01-2009
	5220454	Senador Canedo	1012009	01-01-2009
	5220504	Serranópolis	1012009	01-01-2009
	5220603	Silvânia	1012009	01-01-2009
	5220686	Simolândia	1012009	01-01-2009
	5220702	Sítio d'Abadia	1012009	01-01-2009
	5221007	Taquaral de Goiás	1012009	01-01-2009
	5221080	Teresina de Goiás	1012009	01-01-2009
