codigo,unidade,data_publicacao,descricao_unidade,id
85118020,UN,2016-01-01,Unidade,
85118030,UN,2016-01-01,Unidade,
85118090,UN,2016-01-01,Unidade,
85119000,KG,2016-01-01,Quilograma,
85121000,UN,2016-01-01,Unidade,
85122011,UN,2016-01-01,Unidade,
85122019,UN,2016-01-01,Unidade,
85122021,UN,2016-01-01,Unidade,
85122022,UN,2016-01-01,Unidade,
85122023,UN,2016-01-01,Unidade,
85122029,UN,2016-01-01,Unidade,
85123000,UN,2016-01-01,Unidade,
85124010,UN,2016-01-01,Unidade,
85124020,UN,2016-01-01,Unidade,
85129000,KG,2016-01-01,Quilograma,
85131010,UN,2016-01-01,Unidade,
85131090,UN,2016-01-01,Unidade,
85139000,KG,2016-01-01,Quilograma,
85141010,UN,2016-01-01,Unidade,
85141090,UN,2016-01-01,Unidade,
85142011,UN,2016-01-01,Unidade,
85142019,UN,2016-01-01,Unidade,
85142020,UN,2016-01-01,Unidade,
85143011,UN,2016-01-01,Unidade,
85143019,UN,2016-01-01,Unidade,
85143021,UN,2016-01-01,Unidade,
85143029,UN,2016-01-01,Unidade,
85143090,UN,2016-01-01,Unidade,
85144000,UN,2016-01-01,Unidade,
85149000,KG,2016-01-01,Quilograma,
85151100,UN,2016-01-01,Unidade,
85151900,UN,2016-01-01,Unidade,
85152100,UN,2016-01-01,Unidade,
85152900,UN,2016-01-01,Unidade,
85153110,UN,2016-01-01,Unidade,
85153190,UN,2016-01-01,Unidade,
85153900,UN,2016-01-01,Unidade,
85158010,UN,2016-01-01,Unidade,
85158090,UN,2016-01-01,Unidade,
85159000,KG,2016-01-01,Quilograma,
85161000,UN,2016-01-01,Unidade,
85162100,UN,2016-01-01,Unidade,
85162900,UN,2016-01-01,Unidade,
85163100,UN,2016-01-01,Unidade,
85163200,UN,2016-01-01,Unidade,
85163300,UN,2016-01-01,Unidade,
85164000,UN,2016-01-01,Unidade,
85165000,UN,2016-01-01,Unidade,
85166000,UN,2016-01-01,Unidade,
85167100,UN,2016-01-01,Unidade,
85167200,UN,2016-01-01,Unidade,
85167910,UN,2016-01-01,Unidade,
85167920,UN,2016-01-01,Unidade,
85167990,UN,2016-01-01,Unidade,
85168010,UN,2016-01-01,Unidade,
85168090,UN,2016-01-01,Unidade,
85169000,KG,2016-01-01,Quilograma,
85171100,UN,2016-01-01,Unidade,
85171211,UN,2016-01-01,Unidade,
85171212,UN,2016-01-01,Unidade,
85171213,UN,2016-01-01,Unidade,
85171219,UN,2016-01-01,Unidade,
85171221,UN,2016-01-01,Unidade,
85171222,UN,2016-01-01,Unidade,
85171223,UN,2016-01-01,Unidade,
85171229,UN,2016-01-01,Unidade,
85171231,UN,2016-01-01,Unidade,
85171232,UN,2016-01-01,Unidade,
85171233,UN,2016-01-01,Unidade,
85171239,UN,2016-01-01,Unidade,
85171241,UN,2016-01-01,Unidade,
85171249,UN,2016-01-01,Unidade,
85171290,UN,2016-01-01,Unidade,
85171810,UN,2016-01-01,Unidade,
85171820,UN,2016-01-01,Unidade,
85171891,UN,2016-01-01,Unidade,
85171899,UN,2016-01-01,Unidade,
85176111,UN,2016-01-01,Unidade,
85176119,UN,2016-01-01,Unidade,
85176120,UN,2016-01-01,Unidade,
85176130,UN,2016-01-01,Unidade,
85176141,UN,2016-01-01,Unidade,
85176142,UN,2016-01-01,Unidade,
85176143,UN,2016-01-01,Unidade,
85176149,UN,2016-01-01,Unidade,
85176191,UN,2016-01-01,Unidade,
85176192,UN,2016-01-01,Unidade,
85176199,UN,2016-01-01,Unidade,
85176211,UN,2016-01-01,Unidade,
85176212,UN,2016-01-01,Unidade,
85176213,UN,2016-01-01,Unidade,
85176214,UN,2016-01-01,Unidade,
85176219,UN,2016-01-01,Unidade,
85176221,UN,2016-01-01,Unidade,
85176222,UN,2016-01-01,Unidade,
85176223,UN,2016-01-01,Unidade,
85176224,UN,2016-01-01,Unidade,
85176229,UN,2016-01-01,Unidade,
85176231,UN,2016-01-01,Unidade,
85176232,UN,2016-01-01,Unidade,
85176233,UN,2016-01-01,Unidade,
85176239,UN,2016-01-01,Unidade,
85176241,UN,2016-01-01,Unidade,
85176248,UN,2016-01-01,Unidade,
85176249,UN,2016-01-01,Unidade,
85176251,UN,2016-01-01,Unidade,
85176252,UN,2016-01-01,Unidade,
85176253,UN,2016-01-01,Unidade,
85176254,UN,2016-01-01,Unidade,
85176255,UN,2016-01-01,Unidade,
85176259,UN,2016-01-01,Unidade,
85176261,UN,2016-01-01,Unidade,
85176262,UN,2016-01-01,Unidade,
85176264,UN,2016-01-01,Unidade,
85176265,UN,2016-01-01,Unidade,
85176271,UN,2016-01-01,Unidade,
85176272,UN,2016-01-01,Unidade,
85176277,UN,2016-01-01,Unidade,
85176278,UN,2016-01-01,Unidade,
85176279,UN,2016-01-01,Unidade,
85176291,UN,2016-01-01,Unidade,
85176292,UN,2016-01-01,Unidade,
85176293,UN,2016-01-01,Unidade,
85176294,UN,2016-01-01,Unidade,
85176295,UN,2016-01-01,Unidade,
85176296,UN,2016-01-01,Unidade,
85176299,UN,2016-01-01,Unidade,
85176900,UN,2016-01-01,Unidade,
85177010,UN,2016-01-01,Unidade,
85177021,UN,2016-01-01,Unidade,
85177029,UN,2016-01-01,Unidade,
85177091,UN,2016-01-01,Unidade,
85177092,UN,2016-01-01,Unidade,
85177099,KG,2016-01-01,Quilograma,
85181010,UN,2016-01-01,Unidade,
85181090,UN,2016-01-01,Unidade,
85182100,UN,2016-01-01,Unidade,
85182200,UN,2016-01-01,Unidade,
85182910,UN,2016-01-01,Unidade,
85182990,UN,2016-01-01,Unidade,
85183000,UN,2016-01-01,Unidade,
85184000,UN,2016-01-01,Unidade,
85185000,UN,2016-01-01,Unidade,
85189010,KG,2016-01-01,Quilograma,
85189090,KG,2016-01-01,Quilograma,
85192000,UN,2016-01-01,Unidade,
85193000,UN,2016-01-01,Unidade,
85195000,UN,2016-01-01,Unidade,
85198110,UN,2016-01-01,Unidade,
85198120,UN,2016-01-01,Unidade,
85198190,UN,2016-01-01,Unidade,
85198900,UN,2016-01-01,Unidade,
85211010,UN,2016-01-01,Unidade,
85211081,UN,2016-01-01,Unidade,
85211089,UN,2016-01-01,Unidade,
85211090,UN,2016-01-01,Unidade,
85219010,UN,2016-01-01,Unidade,
85219090,UN,2016-01-01,Unidade,
85221000,KG,2016-01-01,Quilograma,
85229010,KG,2016-01-01,Quilograma,
85229020,KG,2016-01-01,Quilograma,
85229030,KG,2016-01-01,Quilograma,
85229040,KG,2016-01-01,Quilograma,
85229050,KG,2016-01-01,Quilograma,
85229090,KG,2016-01-01,Quilograma,
85232110,UN,2016-01-01,Unidade,
85232120,UN,2016-01-01,Unidade,
85232911,UN,2016-01-01,Unidade,
85232919,UN,2016-01-01,Unidade,
85232921,UN,2016-01-01,Unidade,
85232922,UN,2016-01-01,Unidade,
85232923,UN,2016-01-01,Unidade,
85232924,UN,2016-01-01,Unidade,
85232929,UN,2016-01-01,Unidade,
85232931,UN,2016-01-01,Unidade,
85232932,UN,2016-01-01,Unidade,
85232933,UN,2016-01-01,Unidade,
85232939,UN,2016-01-01,Unidade,
85232990,UN,2016-01-01,Unidade,
85234110,UN,2016-01-01,Unidade,
85234190,UN,2016-01-01,Unidade,
85234910,UN,2016-01-01,Unidade,
85234920,UN,2016-01-01,Unidade,
85234990,UN,2016-01-01,Unidade,
85235110,UN,2016-01-01,Unidade,
85235190,UN,2016-01-01,Unidade,
85235200,UN,2016-01-01,Unidade,
85235910,UN,2016-01-01,Unidade,
85235990,UN,2016-01-01,Unidade,
85238000,UN,2016-01-01,Unidade,
85255011,UN,2016-01-01,Unidade,
85255012,UN,2016-01-01,Unidade,
85255019,UN,2016-01-01,Unidade,
85255021,UN,2016-01-01,Unidade,
85255022,UN,2016-01-01,Unidade,
85255023,UN,2016-01-01,Unidade,
85255024,UN,2016-01-01,Unidade,
85255029,UN,2016-01-01,Unidade,
85256010,UN,2016-01-01,Unidade,
85256020,UN,2016-01-01,Unidade,
85256090,UN,2016-01-01,Unidade,
85258011,UN,2016-01-01,Unidade,
85258012,UN,2016-01-01,Unidade,
85258013,UN,2016-01-01,Unidade,
85258019,UN,2016-01-01,Unidade,
85258021,UN,2016-01-01,Unidade,
85258022,UN,2016-01-01,Unidade,
85258029,UN,2016-01-01,Unidade,
85261000,UN,2016-01-01,Unidade,
85269100,UN,2016-01-01,Unidade,
85269200,UN,2016-01-01,Unidade,
85271200,UN,2016-01-01,Unidade,
85271300,UN,2016-01-01,Unidade,
85271910,UN,2016-01-01,Unidade,
85271990,UN,2016-01-01,Unidade,
85272100,UN,2016-01-01,Unidade,
85272900,UN,2016-01-01,Unidade,
85279100,UN,2016-01-01,Unidade,
85279200,UN,2016-01-01,Unidade,
85279910,UN,2016-01-01,Unidade,
85279990,UN,2016-01-01,Unidade,
85284210,UN,01-01-2017,Unidade,
85284220,UN,01-01-2017,Unidade,
85284910,UN,2016-01-01,Unidade,
85284921,UN,2016-01-01,Unidade,
85284929,UN,2016-01-01,Unidade,
85285210,UN,01-01-2017,Unidade,
85285220,UN,01-01-2017,Unidade,
85285910,UN,2016-01-01,Unidade,
85285920,UN,2016-01-01,Unidade,
85286200,UN,01-01-2017,Unidade,
85286910,UN,2016-01-01,Unidade,
85286990,UN,2016-01-01,Unidade,
85287111,UN,2016-01-01,Unidade,
85287119,UN,2016-01-01,Unidade,
85287190,UN,2016-01-01,Unidade,
85287200,UN,2016-01-01,Unidade,
85287300,UN,2016-01-01,Unidade,
85291011,UN,2016-01-01,Unidade,
85291019,UN,2016-01-01,Unidade,
85291090,KG,2016-01-01,Quilograma,
85299011,KG,2016-01-01,Quilograma,
85299012,UN,2016-01-01,Unidade,
85299019,KG,2016-01-01,Quilograma,
85299020,KG,2016-01-01,Quilograma,
85299030,KG,2016-01-01,Quilograma,
85299040,KG,2016-01-01,Quilograma,
85299090,KG,2016-01-01,Quilograma,
85301010,UN,2016-01-01,Unidade,
85301090,UN,2016-01-01,Unidade,
85308010,UN,2016-01-01,Unidade,
85308090,UN,2016-01-01,Unidade,
85309000,KG,2016-01-01,Quilograma,
85311010,UN,2016-01-01,Unidade,
85311090,UN,2016-01-01,Unidade,
85312000,UN,2016-01-01,Unidade,
85318000,UN,2016-01-01,Unidade,
85319000,KG,2016-01-01,Quilograma,
85321000,UN,2016-01-01,Unidade,
85322111,UN,2016-01-01,Unidade,
85322119,UN,2016-01-01,Unidade,
85322190,UN,2016-01-01,Unidade,
85322200,UN,2016-01-01,Unidade,
85322310,UN,2016-01-01,Unidade,
85322390,UN,2016-01-01,Unidade,
85322410,UN,2016-01-01,Unidade,
85322490,UN,2016-01-01,Unidade,
85322510,UN,2016-01-01,Unidade,
85322590,UN,2016-01-01,Unidade,
85322910,UN,2016-01-01,Unidade,
85322990,UN,2016-01-01,Unidade,
85323010,UN,2016-01-01,Unidade,
85323090,UN,2016-01-01,Unidade,
85329000,KG,2016-01-01,Quilograma,
85331000,UN,2016-01-01,Unidade,
85332110,UN,2016-01-01,Unidade,
85332120,UN,2016-01-01,Unidade,
85332190,UN,2016-01-01,Unidade,
85332900,UN,2016-01-01,Unidade,
85333110,UN,2016-01-01,Unidade,
85333190,UN,2016-01-01,Unidade,
85333910,UN,2016-01-01,Unidade,
85333990,UN,2016-01-01,Unidade,
85334011,UN,2016-01-01,Unidade,
85334012,UN,2016-01-01,Unidade,
85334019,UN,2016-01-01,Unidade,
85334091,UN,2016-01-01,Unidade,
85334092,UN,2016-01-01,Unidade,
85334099,UN,2016-01-01,Unidade,
85339000,KG,2016-01-01,Quilograma,
85340011,UN,2016-01-01,Unidade,
85340012,UN,2016-01-01,Unidade,
85340013,UN,2016-01-01,Unidade,
85340019,UN,2016-01-01,Unidade,
85340020,UN,2016-01-01,Unidade,
85340031,UN,2016-01-01,Unidade,
85340032,UN,2016-01-01,Unidade,
85340033,UN,2016-01-01,Unidade,
85340039,UN,2016-01-01,Unidade,
85340040,UN,2016-01-01,Unidade,
85340051,UN,2016-01-01,Unidade,
85340059,UN,2016-01-01,Unidade,
85351000,UN,2016-01-01,Unidade,
85352100,UN,2016-01-01,Unidade,
85352900,UN,2016-01-01,Unidade,
85353013,UN,2016-01-01,Unidade,
85353017,UN,2016-01-01,Unidade,
85353018,UN,2016-01-01,Unidade,
85353019,UN,2016-01-01,Unidade,
85353023,UN,2016-01-01,Unidade,
85353027,UN,2016-01-01,Unidade,
85353028,UN,2016-01-01,Unidade,
85353029,UN,2016-01-01,Unidade,
85354010,UN,2016-01-01,Unidade,
85354090,UN,2016-01-01,Unidade,
85359000,UN,2016-01-01,Unidade,
85361000,UN,2016-01-01,Unidade,
85362000,UN,2016-01-01,Unidade,
85363000,UN,2016-01-01,Unidade,
85364100,UN,2016-01-01,Unidade,
85364900,UN,2016-01-01,Unidade,
85365010,UN,2016-01-01,Unidade,
85365020,UN,2016-01-01,Unidade,
85365030,UN,2016-01-01,Unidade,
85365090,UN,2016-01-01,Unidade,
85366100,UN,2016-01-01,Unidade,
85366910,UN,2016-01-01,Unidade,
85366990,UN,2016-01-01,Unidade,
85367000,UN,2016-01-01,Unidade,
85369010,UN,2016-01-01,Unidade,
85369020,UN,2016-01-01,Unidade,
85369030,UN,2016-01-01,Unidade,
85369040,UN,2016-01-01,Unidade,
85369050,UN,2016-01-01,Unidade,
85369090,UN,2016-01-01,Unidade,
85371011,KG,2016-01-01,Quilograma,
85371019,KG,2016-01-01,Quilograma,
85371020,UN,2016-01-01,Unidade,
85371030,UN,2016-01-01,Unidade,
85371090,KG,2016-01-01,Quilograma,
85372010,KG,2016-01-01,Quilograma,
85372090,KG,2016-01-01,Quilograma,
85381000,KG,2016-01-01,Quilograma,
85389010,UN,2016-01-01,Unidade,
85389020,UN,2016-01-01,Unidade,
85389090,KG,2016-01-01,Quilograma,
85391010,UN,2016-01-01,Unidade,
85391090,UN,2016-01-01,Unidade,
85392110,UN,2016-01-01,Unidade,
85392190,UN,2016-01-01,Unidade,
85392200,UN,2016-01-01,Unidade,
85392910,UN,2016-01-01,Unidade,
85392990,UN,2016-01-01,Unidade,
85393100,UN,2016-01-01,Unidade,
85393200,UN,2016-01-01,Unidade,
85393900,UN,2016-01-01,Unidade,
85394110,UN,2016-01-01,Unidade,
85394190,UN,2016-01-01,Unidade,
85394900,UN,2016-01-01,Unidade,
85395000,UN,01-01-2017,Unidade,
85399010,KG,2016-01-01,Quilograma,
85399020,KG,2016-01-01,Quilograma,
85399090,KG,2016-01-01,Quilograma,
85401100,UN,2016-01-01,Unidade,
85401200,UN,2016-01-01,Unidade,
85402011,UN,2016-01-01,Unidade,
85402019,UN,2016-01-01,Unidade,
85402020,UN,2016-01-01,Unidade,
85402090,UN,2016-01-01,Unidade,
85404000,UN,2016-01-01,Unidade,
85406010,UN,2016-01-01,Unidade,
85406090,UN,2016-01-01,Unidade,
85407100,UN,2016-01-01,Unidade,
85407900,UN,2016-01-01,Unidade,
85408100,UN,2016-01-01,Unidade,
85408910,UN,2016-01-01,Unidade,
85408990,UN,2016-01-01,Unidade,
85409110,UN,2016-01-01,Unidade,
85409120,UN,2016-01-01,Unidade,
85409130,UN,2016-01-01,Unidade,
85409140,UN,2016-01-01,Unidade,
85409190,KG,2016-01-01,Quilograma,
85409900,KG,2016-01-01,Quilograma,
85411011,UN,2016-01-01,Unidade,
85411012,UN,2016-01-01,Unidade,
85411019,UN,2016-01-01,Unidade,
85411021,UN,2016-01-01,Unidade,
85411022,UN,2016-01-01,Unidade,
85411029,UN,2016-01-01,Unidade,
85411091,UN,2016-01-01,Unidade,
85411092,UN,2016-01-01,Unidade,
85411099,UN,2016-01-01,Unidade,
85412110,UN,2016-01-01,Unidade,
85412120,UN,2016-01-01,Unidade,
85412191,UN,2016-01-01,Unidade,
85412199,UN,2016-01-01,Unidade,
85412910,UN,2016-01-01,Unidade,
85412920,UN,2016-01-01,Unidade,
85413011,UN,2016-01-01,Unidade,
85413019,UN,2016-01-01,Unidade,
85413021,UN,2016-01-01,Unidade,
85413029,UN,2016-01-01,Unidade,
85414011,UN,2016-01-01,Unidade,
85414012,UN,2016-01-01,Unidade,
85414013,UN,2016-01-01,Unidade,
85414014,UN,2016-01-01,Unidade,
85414015,UN,2016-01-01,Unidade,
85414016,UN,2016-01-01,Unidade,
85414019,UN,2016-01-01,Unidade,
85414021,UN,2016-01-01,Unidade,
85414022,UN,2016-01-01,Unidade,
85414023,UN,2016-01-01,Unidade,
85414024,UN,2016-01-01,Unidade,
85414025,UN,2016-01-01,Unidade,
85414026,UN,2016-01-01,Unidade,
85414027,UN,2016-01-01,Unidade,
85414029,UN,2016-01-01,Unidade,
85414031,UN,2016-01-01,Unidade,
85414032,UN,2016-01-01,Unidade,
85414039,UN,2016-01-01,Unidade,
85415010,UN,2016-01-01,Unidade,
85415020,UN,2016-01-01,Unidade,
85416010,UN,2016-01-01,Unidade,
85416090,UN,2016-01-01,Unidade,
85419010,KG,2016-01-01,Quilograma,
85419020,KG,2016-01-01,Quilograma,
85419090,KG,2016-01-01,Quilograma,
85423110,UN,2016-01-01,Unidade,
85423120,UN,2016-01-01,Unidade,
85423190,UN,2016-01-01,Unidade,
85423210,UN,2016-01-01,Unidade,
85423221,UN,2016-01-01,Unidade,
85423229,UN,2016-01-01,Unidade,
85423291,UN,2016-01-01,Unidade,
85423299,UN,2016-01-01,Unidade,
85423311,UN,2016-01-01,Unidade,
85423319,UN,2016-01-01,Unidade,
85423320,UN,2016-01-01,Unidade,
85423390,UN,2016-01-01,Unidade,
85423911,UN,2016-01-01,Unidade,
85423919,UN,2016-01-01,Unidade,
85423920,UN,2016-01-01,Unidade,
85423931,UN,2016-01-01,Unidade,
85423939,UN,2016-01-01,Unidade,
85423991,UN,2016-01-01,Unidade,
85423999,UN,2016-01-01,Unidade,
85429010,KG,2016-01-01,Quilograma,
85429020,KG,2016-01-01,Quilograma,
85429090,KG,2016-01-01,Quilograma,
85431000,UN,2016-01-01,Unidade,
85432000,UN,2016-01-01,Unidade,
85433000,UN,2016-01-01,Unidade,
85437011,UN,2016-01-01,Unidade,
85437012,UN,2016-01-01,Unidade,
85437013,UN,2016-01-01,Unidade,
85437014,UN,2016-01-01,Unidade,
85437015,UN,2016-01-01,Unidade,
85437019,UN,2016-01-01,Unidade,
85437020,UN,2016-01-01,Unidade,
85437031,UN,2016-01-01,Unidade,
85437032,UN,2016-01-01,Unidade,
85437033,UN,2016-01-01,Unidade,
85437034,UN,2016-01-01,Unidade,
85437035,UN,2016-01-01,Unidade,
85437036,UN,2016-01-01,Unidade,
85437039,UN,2016-01-01,Unidade,
85437040,UN,2016-01-01,Unidade,
85437050,UN,2016-01-01,Unidade,
85437091,UN,2016-01-01,Unidade,
85437092,UN,2016-01-01,Unidade,
85437099,UN,2016-01-01,Unidade,
85439010,KG,2016-01-01,Quilograma,
85439090,KG,2016-01-01,Quilograma,
85441100,KG,2016-01-01,Quilograma,
85441910,KG,2016-01-01,Quilograma,
85441990,KG,2016-01-01,Quilograma,
85442000,KG,2016-01-01,Quilograma,
85443000,KG,2016-01-01,Quilograma,
85444200,KG,2016-01-01,Quilograma,
85444900,KG,2016-01-01,Quilograma,
85446000,KG,2016-01-01,Quilograma,
85447010,KG,2016-01-01,Quilograma,
85447020,KG,2016-01-01,Quilograma,
85447030,KG,2016-01-01,Quilograma,
85447090,KG,2016-01-01,Quilograma,
85451100,KG,2016-01-01,Quilograma,
85451910,KG,2016-01-01,Quilograma,
85451920,KG,2016-01-01,Quilograma,
85451990,KG,2016-01-01,Quilograma,
85452000,KG,2016-01-01,Quilograma,
85459010,KG,2016-01-01,Quilograma,
85459020,KG,2016-01-01,Quilograma,
85459030,KG,2016-01-01,Quilograma,
85459090,KG,2016-01-01,Quilograma,
85461000,KG,2016-01-01,Quilograma,
85462000,KG,2016-01-01,Quilograma,
85469000,KG,2016-01-01,Quilograma,
85471000,KG,2016-01-01,Quilograma,
85472010,KG,2016-01-01,Quilograma,
85472090,KG,2016-01-01,Quilograma,
85479000,KG,2016-01-01,Quilograma,
85481010,KG,2016-01-01,Quilograma,
85481090,KG,2016-01-01,Quilograma,
85489010,KG,2016-01-01,Quilograma,
85489090,KG,2016-01-01,Quilograma,
86011000,UN,2016-01-01,Unidade,
86012000,UN,2016-01-01,Unidade,
86021000,UN,2016-01-01,Unidade,
86029000,UN,2016-01-01,Unidade,
86031000,UN,2016-01-01,Unidade,
86039000,UN,2016-01-01,Unidade,
86040010,UN,2016-01-01,Unidade,
86040090,UN,2016-01-01,Unidade,
86050010,UN,2016-01-01,Unidade,
86050090,UN,2016-01-01,Unidade,
86061000,UN,2016-01-01,Unidade,
86063000,UN,2016-01-01,Unidade,
86069100,UN,2016-01-01,Unidade,
86069200,UN,2016-01-01,Unidade,
86069900,UN,2016-01-01,Unidade,
86071110,KG,2016-01-01,Quilograma,
86071120,KG,2016-01-01,Quilograma,
86071200,KG,2016-01-01,Quilograma,
86071911,KG,2016-01-01,Quilograma,
86071919,KG,2016-01-01,Quilograma,
86071990,KG,2016-01-01,Quilograma,
86072100,KG,2016-01-01,Quilograma,
86072900,KG,2016-01-01,Quilograma,
86073000,KG,2016-01-01,Quilograma,
86079100,KG,2016-01-01,Quilograma,
86079900,KG,2016-01-01,Quilograma,
86080011,KG,2016-01-01,Quilograma,
86080012,KG,2016-01-01,Quilograma,
86080090,KG,2016-01-01,Quilograma,
86090000,UN,2016-01-01,Unidade,
87011000,UN,2016-01-01,Unidade,
87012000,UN,2016-01-01,Unidade,
87013000,UN,2016-01-01,Unidade,
87019100,UN,01-01-2017,Unidade,
87019200,UN,01-01-2017,Unidade,
87019300,UN,01-01-2017,Unidade,
87019410,UN,01-01-2017,Unidade,
87019490,UN,01-01-2017,Unidade,
87019510,UN,01-01-2017,Unidade,
87019590,UN,01-01-2017,Unidade,
87021000,UN,2016-01-01,Unidade,
87022000,UN,01-01-2017,Unidade,
87023000,UN,01-01-2017,Unidade,
87024010,UN,01-01-2017,Unidade,
87024090,UN,01-01-2017,Unidade,
87029000,UN,01-01-2017,Unidade,
87031000,UN,2016-01-01,Unidade,
87032100,UN,2016-01-01,Unidade,
87032210,UN,2016-01-01,Unidade,
87032290,UN,2016-01-01,Unidade,
87032310,UN,2016-01-01,Unidade,
87032390,UN,2016-01-01,Unidade,
87032410,UN,2016-01-01,Unidade,
87032490,UN,2016-01-01,Unidade,
87033110,UN,2016-01-01,Unidade,
87033190,UN,2016-01-01,Unidade,
87033210,UN,2016-01-01,Unidade,
87033290,UN,2016-01-01,Unidade,
87033310,UN,2016-01-01,Unidade,
87033390,UN,2016-01-01,Unidade,
87034000,UN,01-01-2017,Unidade,
87035000,UN,01-01-2017,Unidade,
87036000,UN,01-01-2017,Unidade,
87037000,UN,01-01-2017,Unidade,
87038000,UN,01-01-2017,Unidade,
87039000,UN,2016-01-01,Unidade,
87041010,UN,2016-01-01,Unidade,
87041090,UN,2016-01-01,Unidade,
87042110,UN,2016-01-01,Unidade,
87042120,UN,2016-01-01,Unidade,
87042130,UN,2016-01-01,Unidade,
87042190,UN,2016-01-01,Unidade,
87042210,UN,2016-01-01,Unidade,
87042220,UN,2016-01-01,Unidade,
87042230,UN,2016-01-01,Unidade,
87042290,UN,2016-01-01,Unidade,
87042310,UN,2016-01-01,Unidade,
87042320,UN,2016-01-01,Unidade,
87042330,UN,2016-01-01,Unidade,
87042340,UN,01-07-2017,Unidade,
87042390,UN,2016-01-01,Unidade,
87043110,UN,2016-01-01,Unidade,
87043120,UN,2016-01-01,Unidade,
87043130,UN,2016-01-01,Unidade,
87043190,UN,2016-01-01,Unidade,
87043210,UN,2016-01-01,Unidade,
87043220,UN,2016-01-01,Unidade,
87043230,UN,2016-01-01,Unidade,
87043290,UN,2016-01-01,Unidade,
87049000,UN,2016-01-01,Unidade,
87051010,UN,2016-01-01,Unidade,
87051090,UN,2016-01-01,Unidade,
87052000,UN,2016-01-01,Unidade,
87053000,UN,2016-01-01,Unidade,
87054000,UN,2016-01-01,Unidade,
87059010,UN,2016-01-01,Unidade,
87059090,UN,2016-01-01,Unidade,
87060010,UN,2016-01-01,Unidade,
87060020,UN,2016-01-01,Unidade,
87060090,UN,2016-01-01,Unidade,
87071000,UN,2016-01-01,Unidade,
87079010,UN,2016-01-01,Unidade,
87079090,UN,2016-01-01,Unidade,
87081000,UN,2016-01-01,Unidade,
87082100,UN,2016-01-01,Unidade,
87082911,UN,2016-01-01,Unidade,
87082912,UN,2016-01-01,Unidade,
87082913,UN,2016-01-01,Unidade,
87082914,UN,2016-01-01,Unidade,
87082919,UN,2016-01-01,Unidade,
87082991,UN,2016-01-01,Unidade,
87082992,UN,2016-01-01,Unidade,
87082993,UN,2016-01-01,Unidade,
87082994,UN,2016-01-01,Unidade,
87082995,UN,2016-01-01,Unidade,
87082999,UN,2016-01-01,Unidade,
87083011,UN,2016-01-01,Unidade,
87083019,UN,2016-01-01,Unidade,
87083090,UN,2016-01-01,Unidade,
87084011,UN,2016-01-01,Unidade,
87084019,UN,2016-01-01,Unidade,
87084080,UN,2016-01-01,Unidade,
87084090,UN,2016-01-01,Unidade,
87085011,UN,2016-01-01,Unidade,
87085012,UN,2016-01-01,Unidade,
87085019,UN,2016-01-01,Unidade,
87085080,UN,2016-01-01,Unidade,
87085091,UN,2016-01-01,Unidade,
87085099,KG,2016-01-01,Quilograma,
87087010,UN,2016-01-01,Unidade,
87087090,UN,2016-01-01,Unidade,
87088000,UN,2016-01-01,Unidade,
87089100,UN,2016-01-01,Unidade,
87089200,UN,2016-01-01,Unidade,
87089300,UN,2016-01-01,Unidade,
87089411,UN,2016-01-01,Unidade,
87089412,UN,2016-01-01,Unidade,
87089413,UN,2016-01-01,Unidade,
87089481,UN,2016-01-01,Unidade,
87089482,UN,2016-01-01,Unidade,
87089483,UN,2016-01-01,Unidade,
87089490,KG,2016-01-01,Quilograma,
87089510,UN,2016-01-01,Unidade,
87089521,UN,2016-01-01,Unidade,
87089522,UN,2016-01-01,Unidade,
87089529,UN,2016-01-01,Unidade,
87089910,KG,2016-01-01,Quilograma,
87089990,KG,2016-01-01,Quilograma,
87091100,UN,2016-01-01,Unidade,
87091900,UN,2016-01-01,Unidade,
87099000,KG,2016-01-01,Quilograma,
87100000,UN,2016-01-01,Unidade,
87111000,UN,2016-01-01,Unidade,
87112010,UN,2016-01-01,Unidade,
87112020,UN,2016-01-01,Unidade,
87112090,UN,2016-01-01,Unidade,
87113000,UN,2016-01-01,Unidade,
87114000,UN,2016-01-01,Unidade,
87115000,UN,2016-01-01,Unidade,
87116000,UN,01-01-2017,Unidade,
87119000,UN,2016-01-01,Unidade,
87120010,UN,2016-01-01,Unidade,
87120090,UN,2016-01-01,Unidade,
87131000,UN,2016-01-01,Unidade,
87139000,UN,2016-01-01,Unidade,
87141000,KG,2016-01-01,Quilograma,
87142000,KG,2016-01-01,Quilograma,
87149100,KG,2016-01-01,Quilograma,
87149200,KG,2016-01-01,Quilograma,
87149310,KG,2016-01-01,Quilograma,
87149320,KG,2016-01-01,Quilograma,
87149410,KG,2016-01-01,Quilograma,
87149490,KG,2016-01-01,Quilograma,
87149500,UN,2016-01-01,Unidade,
87149600,KG,2016-01-01,Quilograma,
87149910,KG,2016-01-01,Quilograma,
87149990,KG,2016-01-01,Quilograma,
87150000,KG,2016-01-01,Quilograma,
87161000,UN,2016-01-01,Unidade,
87162000,UN,2016-01-01,Unidade,
87163100,UN,2016-01-01,Unidade,
87163900,UN,2016-01-01,Unidade,
87164000,UN,2016-01-01,Unidade,
87168000,UN,2016-01-01,Unidade,
87169010,UN,2016-01-01,Unidade,
87169090,KG,2016-01-01,Quilograma,
88010000,UN,2016-01-01,Unidade,
88021100,UN,2016-01-01,Unidade,
