codigo	unidade	data_publicacao	data_validade	descricao_unidade	
29398000	KG	01/01/2017		Quilograma	
29400011	KG	01/01/2016		Quilograma	
29400012	KG	01/01/2016		Quilograma	
29400013	KG	01/01/2016		Quilograma	
29400019	KG	01/01/2016		Quilograma	
29400021	KG	01/01/2016		Quilograma	
29400022	KG	01/01/2016		Quilograma	
29400023	KG	01/01/2016		Quilograma	
29400029	KG	01/01/2016		Quilograma	
29400092	KG	01/01/2016		Quilograma	
29400093	KG	01/01/2016		Quilograma	
29400094	KG	01/01/2016		Quilograma	
29400099	KG	01/01/2016		Quilograma	
29411010	KG	01/01/2016		Quilograma	
29411020	KG	01/01/2016		Quilograma	
29411031	KG	01/01/2016		Quilograma	
29411039	KG	01/01/2016		Quilograma	
29411041	KG	01/01/2016		Quilograma	
29411042	KG	01/01/2016		Quilograma	
29411043	KG	01/01/2016		Quilograma	
29411049	KG	01/01/2016		Quilograma	
29411090	KG	01/01/2016		Quilograma	
29412010	KG	01/01/2016		Quilograma	
29412090	KG	01/01/2016		Quilograma	
29413010	KG	01/01/2016		Quilograma	
29413020	KG	01/01/2016		Quilograma	
29413031	KG	01/01/2016		Quilograma	
29413032	KG	01/01/2016		Quilograma	
29413090	KG	01/01/2016		Quilograma	
29414011	KG	01/01/2016		Quilograma	
29414019	KG	01/01/2016		Quilograma	
29414020	KG	01/01/2016		Quilograma	
29414090	KG	01/01/2016		Quilograma	
29415010	KG	01/01/2016		Quilograma	
29415020	KG	01/01/2016		Quilograma	
29415090	KG	01/01/2016		Quilograma	
29419011	KG	01/01/2016		Quilograma	
29419012	KG	01/01/2016		Quilograma	
29419013	KG	01/01/2016		Quilograma	
29419019	KG	01/01/2016		Quilograma	
29419021	KG	01/01/2016		Quilograma	
29419022	KG	01/01/2016		Quilograma	
29419029	KG	01/01/2016		Quilograma	
29419031	KG	01/01/2016		Quilograma	
29419032	KG	01/01/2016		Quilograma	
29419033	KG	01/01/2016		Quilograma	
29419034	KG	01/01/2016		Quilograma	
29419035	KG	01/01/2016		Quilograma	
29419036	KG	01/01/2016		Quilograma	
29419037	KG	01/01/2016		Quilograma	
29419039	KG	01/01/2016		Quilograma	
29419041	KG	01/01/2016		Quilograma	
29419042	KG	01/01/2016		Quilograma	
29419043	KG	01/01/2016		Quilograma	
29419049	KG	01/01/2016		Quilograma	
29419051	KG	01/01/2016		Quilograma	
29419059	KG	01/01/2016		Quilograma	
29419061	KG	01/01/2016		Quilograma	
29419062	KG	01/01/2016		Quilograma	
29419069	KG	01/01/2016		Quilograma	
29419071	KG	01/01/2016		Quilograma	
29419072	KG	01/01/2016		Quilograma	
29419073	KG	01/01/2016		Quilograma	
29419079	KG	01/01/2016		Quilograma	
29419081	KG	01/01/2016		Quilograma	
29419082	KG	01/01/2016		Quilograma	
29419083	KG	01/01/2016		Quilograma	
29419089	KG	01/01/2016		Quilograma	
29419091	KG	01/01/2016		Quilograma	
29419092	KG	01/01/2016		Quilograma	
29419099	KG	01/01/2016		Quilograma	
29420000	KG	01/01/2016		Quilograma	
30012010	KG	01/01/2016		Quilograma	
30012090	KG	01/01/2016		Quilograma	
30019010	KG	01/01/2016		Quilograma	
30019020	KG	01/01/2016		Quilograma	
30019031	KG	01/01/2016		Quilograma	
30019039	KG	01/01/2016		Quilograma	
30019090	KG	01/01/2016		Quilograma	
30021100	KG	01/01/2017		Quilograma	
30021211	KG	01/01/2017		Quilograma	
30021212	KG	01/01/2017		Quilograma	
30021213	KG	01/01/2017		Quilograma	
30021214	KG	01/01/2017		Quilograma	
30021215	KG	01/01/2017		Quilograma	
30021216	KG	01/01/2017		Quilograma	
30021219	KG	01/01/2017		Quilograma	
30021221	KG	01/01/2017		Quilograma	
30021222	KG	01/01/2017		Quilograma	
30021223	KG	01/01/2017		Quilograma	
30021224	KG	01/01/2017		Quilograma	
30021229	KG	01/01/2017		Quilograma	
30021231	KG	01/01/2017		Quilograma	
30021232	KG	01/01/2017		Quilograma	
30021233	KG	01/01/2017		Quilograma	
30021234	KG	01/01/2017		Quilograma	
30021235	KG	01/01/2017		Quilograma	
30021236	KG	01/01/2017		Quilograma	
30021239	KG	01/01/2017		Quilograma	
30021300	KG	01/01/2017		Quilograma	
30021410	KG	01/01/2017		Quilograma	
30021490	KG	01/01/2017		Quilograma	
30021510	KG	01/01/2017		Quilograma	
30021520	KG	01/01/2017		Quilograma	
30021590	KG	01/01/2017		Quilograma	
30021900	KG	01/01/2017		Quilograma	
30022011	KG	01/01/2016		Quilograma	
30022012	KG	01/01/2016		Quilograma	
30022013	KG	01/01/2016		Quilograma	
30022014	KG	01/01/2016		Quilograma	
30022015	KG	01/01/2016		Quilograma	
30022016	KG	01/01/2016		Quilograma	
30022017	KG	01/01/2016		Quilograma	
30022018	KG	01/01/2016		Quilograma	
30022019	KG	01/01/2016		Quilograma	
30022021	KG	01/01/2016		Quilograma	
30022022	KG	01/01/2016		Quilograma	
30022023	KG	01/01/2016		Quilograma	
30022024	KG	01/01/2016		Quilograma	
30022025	KG	01/01/2016		Quilograma	
30022026	KG	01/01/2016		Quilograma	
30022027	KG	01/01/2016		Quilograma	
30022028	KG	01/01/2016		Quilograma	
30022029	KG	01/01/2016		Quilograma	
30023010	KG	01/01/2016		Quilograma	
30023020	KG	01/01/2016		Quilograma	
30023030	KG	01/01/2016		Quilograma	
30023040	KG	01/01/2016		Quilograma	
30023050	KG	01/01/2016		Quilograma	
30023060	KG	01/01/2016		Quilograma	
30023070	KG	01/01/2016		Quilograma	
30023080	KG	01/01/2016		Quilograma	
30023090	KG	01/01/2016		Quilograma	
30029010	KG	01/01/2016		Quilograma	
30029020	KG	01/01/2016		Quilograma	
30029030	KG	01/01/2016		Quilograma	
30029091	KG	01/01/2016		Quilograma	
30029092	KG	01/01/2016		Quilograma	
30029093	KG	01/01/2016		Quilograma	
30029094	KG	01/01/2016		Quilograma	
30029099	KG	01/01/2016		Quilograma	
30031011	KG	01/01/2016		Quilograma	
30031012	KG	01/01/2016		Quilograma	
30031013	KG	01/01/2016		Quilograma	
30031014	KG	01/01/2016		Quilograma	
30031015	KG	01/01/2016		Quilograma	
30031019	KG	01/01/2016		Quilograma	
30031020	KG	01/01/2016		Quilograma	
30032011	KG	01/01/2016		Quilograma	
30032019	KG	01/01/2016		Quilograma	
30032021	KG	01/01/2016		Quilograma	
30032029	KG	01/01/2016		Quilograma	
30032031	KG	01/01/2016		Quilograma	
30032032	KG	01/01/2016		Quilograma	
30032039	KG	01/01/2016		Quilograma	
30032041	KG	01/01/2016		Quilograma	
30032049	KG	01/01/2016		Quilograma	
30032051	KG	01/01/2016		Quilograma	
30032052	KG	01/01/2016		Quilograma	
30032059	KG	01/01/2016		Quilograma	
30032061	KG	01/01/2016		Quilograma	
30032062	KG	01/01/2016		Quilograma	
30032063	KG	01/01/2016		Quilograma	
30032069	KG	01/01/2016		Quilograma	
30032071	KG	01/01/2016		Quilograma	
30032072	KG	01/01/2016		Quilograma	
30032073	KG	01/01/2016		Quilograma	
30032079	KG	01/01/2016		Quilograma	
30032091	KG	01/01/2016		Quilograma	
30032092	KG	01/01/2016		Quilograma	
30032093	KG	01/01/2016		Quilograma	
30032094	KG	01/01/2016		Quilograma	
30032095	KG	01/01/2016		Quilograma	
30032099	KG	01/01/2016		Quilograma	
30033100	KG	01/01/2016		Quilograma	
30033911	KG	01/01/2016		Quilograma	
30033912	KG	01/01/2016		Quilograma	
30033913	KG	01/01/2016		Quilograma	
30033914	KG	01/01/2016		Quilograma	
30033915	KG	01/01/2016		Quilograma	
30033916	KG	01/01/2016		Quilograma	
30033917	KG	01/01/2016		Quilograma	
30033918	KG	01/01/2016		Quilograma	
30033919	KG	01/01/2016		Quilograma	
30033921	KG	01/01/2016		Quilograma	
30033922	KG	01/01/2016		Quilograma	
30033923	KG	01/01/2016		Quilograma	
30033924	KG	01/01/2016		Quilograma	
30033925	KG	01/01/2016		Quilograma	
30033926	KG	01/01/2016		Quilograma	
30033927	KG	01/01/2016		Quilograma	
30033929	KG	01/01/2016		Quilograma	
30033931	KG	01/01/2016		Quilograma	
30033932	KG	01/01/2016		Quilograma	
30033933	KG	01/01/2016		Quilograma	
30033934	KG	01/01/2016		Quilograma	
30033935	KG	01/01/2016		Quilograma	
30033936	KG	01/01/2016		Quilograma	
30033937	KG	01/01/2016		Quilograma	
30033939	KG	01/01/2016		Quilograma	
30033981	KG	01/01/2016		Quilograma	
30033982	KG	01/01/2016		Quilograma	
30033991	KG	01/01/2016		Quilograma	
30033992	KG	01/01/2016		Quilograma	
30033994	KG	01/01/2016		Quilograma	
30033995	KG	01/01/2016		Quilograma	
30033999	KG	01/01/2016		Quilograma	
30034100	KG	01/01/2017		Quilograma	
30034200	KG	01/01/2017		Quilograma	
30034300	KG	01/01/2017		Quilograma	
30034910	KG	01/01/2017		Quilograma	
30034920	KG	01/01/2017		Quilograma	
30034930	KG	01/01/2017		Quilograma	
30034940	KG	01/01/2017		Quilograma	
30034950	KG	01/01/2017		Quilograma	
30034990	KG	01/01/2017		Quilograma	
30036000	KG	01/01/2017		Quilograma	
30039011	KG	01/01/2016		Quilograma	
30039012	KG	01/01/2016		Quilograma	
30039013	KG	01/01/2016		Quilograma	
30039014	KG	01/01/2016		Quilograma	
30039015	KG	01/01/2016		Quilograma	
30039016	KG	01/01/2016		Quilograma	
30039017	KG	01/01/2016		Quilograma	
30039019	KG	01/01/2016		Quilograma	
30039021	KG	01/01/2016		Quilograma	
30039022	KG	01/01/2016		Quilograma	
30039023	KG	01/01/2016		Quilograma	
30039029	KG	01/01/2016		Quilograma	
30039031	KG	01/01/2016		Quilograma	
30039032	KG	01/01/2016		Quilograma	
30039033	KG	01/01/2016		Quilograma	
30039034	KG	01/01/2016		Quilograma	
30039035	KG	01/01/2016		Quilograma	
30039036	KG	01/01/2016		Quilograma	
30039037	KG	01/01/2016		Quilograma	
30039038	KG	01/01/2016		Quilograma	
30039039	KG	01/01/2016		Quilograma	
30039041	KG	01/01/2016		Quilograma	
30039042	KG	01/01/2016		Quilograma	
30039043	KG	01/01/2016		Quilograma	
30039044	KG	01/01/2016		Quilograma	
30039045	KG	01/01/2016		Quilograma	
30039046	KG	01/01/2016		Quilograma	
30039047	KG	01/01/2016		Quilograma	
30039048	KG	01/01/2016		Quilograma	
30039049	KG	01/01/2016		Quilograma	
30039051	KG	01/01/2016		Quilograma	
30039052	KG	01/01/2016		Quilograma	
30039053	KG	01/01/2016		Quilograma	
30039054	KG	01/01/2016		Quilograma	
30039055	KG	01/01/2016		Quilograma	
30039056	KG	01/01/2016		Quilograma	
30039057	KG	01/01/2016		Quilograma	
30039058	KG	01/01/2016		Quilograma	
30039059	KG	01/01/2016		Quilograma	
30039061	KG	01/01/2016		Quilograma	
30039062	KG	01/01/2016		Quilograma	
30039063	KG	01/01/2016		Quilograma	
30039064	KG	01/01/2016		Quilograma	
30039065	KG	01/01/2016		Quilograma	
30039066	KG	01/01/2016		Quilograma	
30039067	KG	01/01/2016		Quilograma	
30039069	KG	01/01/2016		Quilograma	
30039071	KG	01/01/2016		Quilograma	
30039072	KG	01/01/2016		Quilograma	
30039073	KG	01/01/2016		Quilograma	
30039074	KG	01/01/2016		Quilograma	
30039075	KG	01/01/2016		Quilograma	
30039076	KG	01/01/2016		Quilograma	
30039077	KG	01/01/2016		Quilograma	
30039078	KG	01/01/2016		Quilograma	
30039079	KG	01/01/2016		Quilograma	
30039081	KG	01/01/2016		Quilograma	
30039082	KG	01/01/2016		Quilograma	
30039083	KG	01/01/2016		Quilograma	
30039084	KG	01/01/2016		Quilograma	
30039085	KG	01/01/2016		Quilograma	
30039086	KG	01/01/2016		Quilograma	
30039087	KG	01/01/2016		Quilograma	
30039088	KG	01/01/2016		Quilograma	
30039089	KG	01/01/2016		Quilograma	
30039091	KG	01/01/2016		Quilograma	
30039092	KG	01/01/2016		Quilograma	
30039093	KG	01/01/2016		Quilograma	
30039094	KG	01/01/2016		Quilograma	
30039095	KG	01/01/2016		Quilograma	
30039096	KG	01/01/2016		Quilograma	
30039099	KG	01/01/2016		Quilograma	
30041011	KG	01/01/2016		Quilograma	
30041012	KG	01/01/2016		Quilograma	
30041013	KG	01/01/2016		Quilograma	
30041014	KG	01/01/2016		Quilograma	
30041015	KG	01/01/2016		Quilograma	
30041019	KG	01/01/2016		Quilograma	
30041020	KG	01/01/2016		Quilograma	
30042011	KG	01/01/2016		Quilograma	
30042019	KG	01/01/2016		Quilograma	
30042021	KG	01/01/2016		Quilograma	
30042029	KG	01/01/2016		Quilograma	
30042031	KG	01/01/2016		Quilograma	
30042032	KG	01/01/2016		Quilograma	
30042039	KG	01/01/2016		Quilograma	
30042041	KG	01/01/2016		Quilograma	
30042049	KG	01/01/2016		Quilograma	
30042051	KG	01/01/2016		Quilograma	
30042052	KG	01/01/2016		Quilograma	
30042059	KG	01/01/2016		Quilograma	
30042061	KG	01/01/2016		Quilograma	
30042062	KG	01/01/2016		Quilograma	
30042063	KG	01/01/2016		Quilograma	
30042069	KG	01/01/2016		Quilograma	
30042071	KG	01/01/2016		Quilograma	
30042072	KG	01/01/2016		Quilograma	
30042073	KG	01/01/2016		Quilograma	
30042079	KG	01/01/2016		Quilograma	
30042091	KG	01/01/2016		Quilograma	
30042092	KG	01/01/2016		Quilograma	
30042093	KG	01/01/2016		Quilograma	
30042094	KG	01/01/2016		Quilograma	
30042095	KG	01/01/2016		Quilograma	
30042099	KG	01/01/2016		Quilograma	
30043100	KG	01/01/2016		Quilograma	
30043210	KG	01/01/2016		Quilograma	
30043220	KG	01/01/2016		Quilograma	
30043290	KG	01/01/2016		Quilograma	
30043911	KG	01/01/2016		Quilograma	
30043912	KG	01/01/2016		Quilograma	
30043913	KG	01/01/2016		Quilograma	
30043914	KG	01/01/2016		Quilograma	
30043915	KG	01/01/2016		Quilograma	
30043916	KG	01/01/2016		Quilograma	
30043917	KG	01/01/2016		Quilograma	
30043918	KG	01/01/2016		Quilograma	
30043919	KG	01/01/2016		Quilograma	
30043921	KG	01/01/2016		Quilograma	
30043922	KG	01/01/2016		Quilograma	
30043923	KG	01/01/2016		Quilograma	
30043924	KG	01/01/2016		Quilograma	
30043925	KG	01/01/2016		Quilograma	
30043926	KG	01/01/2016		Quilograma	
30043927	KG	01/01/2016		Quilograma	
30043928	KG	01/01/2016		Quilograma	
30043929	KG	01/01/2016		Quilograma	
30043931	KG	01/01/2016		Quilograma	
30043932	KG	01/01/2016		Quilograma	
30043933	KG	01/01/2016		Quilograma	
30043934	KG	01/01/2016		Quilograma	
30043935	KG	01/01/2016		Quilograma	
30043936	KG	01/01/2016		Quilograma	
30043937	KG	01/01/2016		Quilograma	
30043939	KG	01/01/2016		Quilograma	
30043981	KG	01/01/2016		Quilograma	
30043982	KG	01/01/2016		Quilograma	
30043991	KG	01/01/2016		Quilograma	
30043992	KG	01/01/2016		Quilograma	
30043994	KG	01/01/2016		Quilograma	
30043999	KG	01/01/2016		Quilograma	
30044100	KG	01/01/2017		Quilograma	
30044200	KG	01/01/2017		Quilograma	
30044300	KG	01/01/2017		Quilograma	
30044910	KG	01/01/2017		Quilograma	
30044920	KG	01/01/2017		Quilograma	
30044930	KG	01/01/2017		Quilograma	
30044940	KG	01/01/2017		Quilograma	
30044950	KG	01/01/2017		Quilograma	
30044990	KG	01/01/2017		Quilograma	
30045010	KG	01/01/2016		Quilograma	
30045020	KG	01/01/2016		Quilograma	
30045030	KG	01/01/2016		Quilograma	
30045040	KG	01/01/2016		Quilograma	
30045050	KG	01/01/2016		Quilograma	
30045060	KG	01/01/2016		Quilograma	
30045090	KG	01/01/2016		Quilograma	
30046000	KG	01/01/2017		Quilograma	
30049011	KG	01/01/2016		Quilograma	
30049012	KG	01/01/2016		Quilograma	
30049013	KG	01/01/2016		Quilograma	
30049019	KG	01/01/2016		Quilograma	
30049021	KG	01/01/2016		Quilograma	
30049022	KG	01/01/2016		Quilograma	
30049023	KG	01/01/2016		Quilograma	
30049024	KG	01/01/2016		Quilograma	
30049025	KG	01/01/2016		Quilograma	
30049026	KG	01/01/2016		Quilograma	
30049027	KG	01/01/2016		Quilograma	
30049028	KG	01/01/2016		Quilograma	
30049029	KG	01/01/2016		Quilograma	
30049031	KG	01/01/2016		Quilograma	
30049032	KG	01/01/2016		Quilograma	
30049033	KG	01/01/2016		Quilograma	
30049034	KG	01/01/2016		Quilograma	
30049035	KG	01/01/2016		Quilograma	
30049036	KG	01/01/2016		Quilograma	
30049037	KG	01/01/2016		Quilograma	
30049038	KG	01/01/2016		Quilograma	
30049039	KG	01/01/2016		Quilograma	
30049041	KG	01/01/2016		Quilograma	
30049042	KG	01/01/2016		Quilograma	
30049043	KG	01/01/2016		Quilograma	
30049044	KG	01/01/2016		Quilograma	
30049045	KG	01/01/2016		Quilograma	
30049046	KG	01/01/2016		Quilograma	
30049047	KG	01/01/2016		Quilograma	
30049048	KG	01/01/2016		Quilograma	
30049049	KG	01/01/2016		Quilograma	
30049051	KG	01/01/2016		Quilograma	
30049052	KG	01/01/2016		Quilograma	
30049053	KG	01/01/2016		Quilograma	
30049054	KG	01/01/2016		Quilograma	
30049055	KG	01/01/2016		Quilograma	
30049057	KG	01/01/2016		Quilograma	
30049058	KG	01/01/2016		Quilograma	
30049059	KG	01/01/2016		Quilograma	
30049061	KG	01/01/2016		Quilograma	
30049062	KG	01/01/2016		Quilograma	
30049063	KG	01/01/2016		Quilograma	
30049064	KG	01/01/2016		Quilograma	
30049065	KG	01/01/2016		Quilograma	
30049066	KG	01/01/2016		Quilograma	
30049067	KG	01/01/2016		Quilograma	
30049068	KG	01/01/2016		Quilograma	
30049069	KG	01/01/2016		Quilograma	
30049071	KG	01/01/2016		Quilograma	
30049072	KG	01/01/2016		Quilograma	
30049073	KG	01/01/2016		Quilograma	
30049074	KG	01/01/2016		Quilograma	
30049075	KG	01/01/2016		Quilograma	
30049076	KG	01/01/2016		Quilograma	
30049077	KG	01/01/2016		Quilograma	
30049078	KG	01/01/2016		Quilograma	
30049079	KG	01/01/2016		Quilograma	
30049091	KG	01/01/2016		Quilograma	
30049092	KG	01/01/2016		Quilograma	
30049093	KG	01/01/2016		Quilograma	
30049094	KG	01/01/2016		Quilograma	
30049095	KG	01/01/2016		Quilograma	
30049096	KG	01/01/2016		Quilograma	
30049099	KG	01/01/2016		Quilograma	
30051010	KG	01/01/2016		Quilograma	
30051020	KG	01/01/2016		Quilograma	
30051030	KG	01/01/2016		Quilograma	
30051040	KG	01/01/2016		Quilograma	
30051050	KG	01/01/2016		Quilograma	
30051090	KG	01/01/2016		Quilograma	
30059011	KG	01/01/2016		Quilograma	
30059012	KG	01/01/2016		Quilograma	
30059019	KG	01/01/2016		Quilograma	
30059020	KG	01/01/2016		Quilograma	
30059090	KG	01/01/2016		Quilograma	
30061010	KG	01/01/2016		Quilograma	
30061020	KG	01/01/2016		Quilograma	
30061090	KG	01/01/2016		Quilograma	
30062000	KG	01/01/2016		Quilograma	
30063011	KG	01/01/2016		Quilograma	
30063012	KG	01/01/2016		Quilograma	
30063013	KG	01/01/2016		Quilograma	
30063015	KG	01/01/2016		Quilograma	
30063016	KG	01/01/2016		Quilograma	
30063017	KG	01/01/2016		Quilograma	
30063018	KG	01/01/2016		Quilograma	
30063019	KG	01/01/2016		Quilograma	
30063021	KG	01/01/2016		Quilograma	
30063029	KG	01/01/2016		Quilograma	
30064011	KG	01/01/2016		Quilograma	
30064012	KG	01/01/2016		Quilograma	
30064020	KG	01/01/2016		Quilograma	
30065000	KG	01/01/2016		Quilograma	
30066000	KG	01/01/2016		Quilograma	
30067000	KG	01/01/2016		Quilograma	
30069110	KG	01/01/2016		Quilograma	
30069190	KG	01/01/2016		Quilograma	
30069200	KG	01/01/2016		Quilograma	
31010000	KG	01/01/2016		Quilograma	
31021010	KG	01/01/2016		Quilograma	
31021090	KG	01/01/2016		Quilograma	
31022100	KG	01/01/2016		Quilograma	
31022910	KG	01/01/2016		Quilograma	
31022990	KG	01/01/2016		Quilograma	
31023000	KG	01/01/2016		Quilograma	
31024000	KG	01/01/2016		Quilograma	
31025011	KG	01/01/2016		Quilograma	
31025019	KG	01/01/2016		Quilograma	
31025090	KG	01/01/2016		Quilograma	
31026000	KG	01/01/2016		Quilograma	
31028000	KG	01/01/2016		Quilograma	
31029000	KG	01/01/2016		Quilograma	
31031100	KG	01/01/2017		Quilograma	
31031900	KG	01/01/2017		Quilograma	
31039011	KG	01/01/2016		Quilograma	
31039019	KG	01/01/2016		Quilograma	
31039090	KG	01/01/2016		Quilograma	
31042010	KG	01/01/2016		Quilograma	
31042090	KG	01/01/2016		Quilograma	
31043010	KG	01/01/2016		Quilograma	
31043090	KG	01/01/2016		Quilograma	
31049010	KG	01/01/2016		Quilograma	
31049090	KG	01/01/2016		Quilograma	
31051000	KG	01/01/2016		Quilograma	
31052000	KG	01/01/2016		Quilograma	
31053010	KG	01/01/2016		Quilograma	
31053090	KG	01/01/2016		Quilograma	
31054000	KG	01/01/2016		Quilograma	
31055100	KG	01/01/2016		Quilograma	
31055900	KG	01/01/2016		Quilograma	
31056000	KG	01/01/2016		Quilograma	
31059011	KG	01/01/2016		Quilograma	
31059019	KG	01/01/2016		Quilograma	
31059090	KG	01/01/2016		Quilograma	
32011000	KG	01/01/2016		Quilograma	
32012000	KG	01/01/2016		Quilograma	
32019011	KG	01/01/2016		Quilograma	
32019012	KG	01/01/2016		Quilograma	
32019019	KG	01/01/2016		Quilograma	
32019020	KG	01/01/2016		Quilograma	
32019090	KG	01/01/2016		Quilograma	
32021000	KG	01/01/2016		Quilograma	
32029011	KG	01/01/2016		Quilograma	
32029012	KG	01/01/2016		Quilograma	
32029013	KG	01/01/2016		Quilograma	
32029019	KG	01/01/2016		Quilograma	
32029021	KG	01/01/2016		Quilograma	
32029029	KG	01/01/2016		Quilograma	
32029030	KG	01/01/2016		Quilograma	
32030011	KG	01/01/2016		Quilograma	
32030012	KG	01/01/2016		Quilograma	
32030013	KG	01/01/2016		Quilograma	
32030019	KG	01/01/2016		Quilograma	
32030021	KG	01/01/2016		Quilograma	
32030029	KG	01/01/2016		Quilograma	
32030030	KG	01/01/2016		Quilograma	
32041100	KG	01/01/2016		Quilograma	
32041210	KG	01/01/2016		Quilograma	
32041220	KG	01/01/2016		Quilograma	
32041300	KG	01/01/2016		Quilograma	
32041400	KG	01/01/2016		Quilograma	
32041510	KG	01/01/2016		Quilograma	
32041520	KG	01/01/2016		Quilograma	
32041530	KG	01/01/2016		Quilograma	
32041590	KG	01/01/2016		Quilograma	
32041600	KG	01/01/2016		Quilograma	
32041700	KG	01/01/2016		Quilograma	
32041911	KG	01/01/2016		Quilograma	
32041912	KG	01/01/2016		Quilograma	
32041913	KG	01/01/2016		Quilograma	
32041919	KG	01/01/2016		Quilograma	
32041920	KG	01/01/2016		Quilograma	
32041930	KG	01/01/2016		Quilograma	
32041990	KG	01/01/2016		Quilograma	
32042011	KG	01/01/2016		Quilograma	
32042019	KG	01/01/2016		Quilograma	
32042090	KG	01/01/2016		Quilograma	
32049000	KG	01/01/2016		Quilograma	
32050000	KG	01/01/2016		Quilograma	
32061110	KG	01/07/2017		Quilograma	
32061111	KG		01/01/2016	30/06/2017	Quilograma
32061119	KG		01/01/2016	30/06/2017	Quilograma
32061120	KG	01/01/2016		Quilograma	
32061130	KG	01/01/2016		Quilograma	
32061910	KG	01/01/2016		Quilograma	
32061990	KG	01/01/2016		Quilograma	
32062000	KG	01/01/2016		Quilograma	
32064100	KG	01/01/2016		Quilograma	
32064210	KG	01/01/2016		Quilograma	
32064290	KG	01/01/2016		Quilograma	
32064910	KG	01/01/2016		Quilograma	
32064920	KG	01/01/2016		Quilograma	
32064990	KG	01/01/2016		Quilograma	
32065011	KG	01/01/2016		Quilograma	
32065019	KG	01/01/2016		Quilograma	
32065021	KG	01/01/2016		Quilograma	
32065029	KG	01/01/2016		Quilograma	
32071010	KG	01/01/2016		Quilograma	
32071090	KG	01/01/2016		Quilograma	
32072010	KG	01/01/2016		Quilograma	
32072091	KG	01/01/2016		Quilograma	
32072099	KG	01/01/2016		Quilograma	
32073000	KG	01/01/2016		Quilograma	
32074010	KG	01/01/2016		Quilograma	
32074090	KG	01/01/2016		Quilograma	
32081010	KG	01/01/2016		Quilograma	
32081020	KG	01/01/2016		Quilograma	
32081030	KG	01/01/2016		Quilograma	
32082011	KG	01/01/2016		Quilograma	
32082019	KG	01/01/2016		Quilograma	
